studyno,version,doi,country,c_sample,c_alphan,v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38,v39,v40,v41,v42,v43,v44,v45,v46,v47,v48,v49,SI_v49,v50,v51,v52,v53,v54,v55,v56,v57,v58,v59,v60,SEX,BIRTH,AGE,EDUCYRS,AT_ISCD,CH_ISCD,DE_ISCD,DK_ISCD,FI_ISCD,IS_ISCD,HU_ISCD,JP_ISCD,NZ_ISCD,PH_ISCD,RU_ISCD,SI_ISCD,TH_ISCD,TW_ISCD,ISCED,EDULEVEL,WORK,WRKHRS,EMPREL,WRKSUP,NSUP,TYPORG1,TYPORG2,ISCO08,MAINSTAT,PARTLIV,SPWORK,SPWRKHRS,SPEMPREL,SPWRKSUP,SPISCO08,SPMAINST,UNION,AT_RELIG,CH_RELIG,DE_RELIG,DK_RELIG,FI_RELIG,IS_RELIG,HU_RELIG,JP_RELIG,NZ_RELIG,PH_RELIG,RU_RELIG,SI_RELIG,TH_RELIG,TW_RELIG,RELIGGRP,ATTEND,TOPBOT,VOTE_LE,AT_PRTY,CH_PRTY,DE_PRTY,DK_PRTY,FI_PRTY,IS_PRTY,HU_PRTY,JP_PRTY,NZ_PRTY,PH_PRTY,RU_PRTY,SI_PRTY,TH_PRTY,TW_PRTY,PARTY_LR,AT_ETHN1,AT_ETHN2,CH_ETHN1,CH_ETHN2,DE_ETHN1,DE_ETHN2,DK_ETHN1,DK_ETHN2,FI_ETHN1,FI_ETHN2,IS_ETHN1,IS_ETHN2,HU_ETHN1,HU_ETHN2,JP_ETHN1,JP_ETHN2,NZ_ETHN1,NZ_ETHN2,PH_ETHN1,PH_ETHN2,RU_ETHN1,RU_ETHN2,SI_ETHN1,SI_ETHN2,TH_ETHN1,TH_ETHN2,TW_ETHN1,TW_ETHN2,HOMPOP,HHADULT,HHCHILDR,HHTODD,AT_RINC,CH_RINC,DE_RINC,DK_RINC,FI_RINC,IS_RINC,HU_RINC,JP_RINC,NZ_RINC,PH_RINC,RU_RINC,SI_RINC,TH_RINC,TW_RINC,AT_INC,CH_INC,DE_INC,DK_INC,FI_INC,IS_INC,HU_INC,JP_INC,NZ_INC,PH_INC,RU_INC,SI_INC,TH_INC,TW_INC,MARITAL,F_BORN,M_BORN,URBRURAL,AT_REG,CH_REG,DE_REG,DK_REG,FI_REG,IS_REG,HU_REG,JP_REG,NZ_REG,PH_REG,RU_REG,SI_REG,TH_REG,TW_REG,CASEID,SUBSCASE,DATEYR,DATEMO,DATEDY,INTLANG,WEIGHT,MODE,PARTIALS
7650,1.0.0 (2022-05-30),doi:10.4232/1.13921,643,643,RU,1,6,2,2,2,3,3,1,3,1,5,5,5,5,5,5,3,3,3,3,2,2,2,1,1,1,5,3,4,2,1,3,4,2,1,1,1,1,1,1,2,2,2,2,2,4,2,0,0,-1,2,4,-4,4,2,2,2,2,2,2,2,2,1948,72,16,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,700,-2,-2,-2,700,7,2,-4,1,1,25,2,1,1341,6,1,2,-4,1,2,7543,6,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,-2,-2,-2,3,5,5,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,4,-2,-2,-2,3,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,-1,-2,-2,-2,-2,-2,-2,4,3,1,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,11000,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,38000,-2,-2,-2,1,643,643,3,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,8,-2,-2,-2,2.02000643000038E+15,0,2021,4,24,41,1.23671,21,1
7650,1.0.0 (2022-05-30),doi:10.4232/1.13921,643,643,RU,8,6,3,1,1,3,1,2,3,5,10,0,8,0,5,8,4,1,1,2,5,3,3,1,4,1,2,1,1,3,1,3,5,4,1,5,2,2,2,2,2,2,2,2,1,3,4,0,3,-1,2,3,-4,4,2,2,2,2,2,2,3,1,1983,38,17,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,550,-2,-2,-2,550,5,1,65,1,1,2,1,2,3113,1,1,1,45,1,2,2631,1,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,0,-2,-2,-2,0,8,3,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,12,-2,-2,-2,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,-1,-2,-2,-2,-2,-2,-2,2,2,0,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-8,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,60000,-2,-2,-2,1,398,398,3,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,8,-2,-2,-2,2.02000643000038E+15,0,2021,4,24,41,1.16121,21,1
7650,1.0.0 (2022-05-30),doi:10.4232/1.13921,643,643,RU,1,2,3,2,5,4,5,1,2,1,7,7,7,6,5,5,3,5,8,2,2,4,4,-8,4,4,5,5,5,4,2,4,5,4,5,4,3,2,2,1,2,1,1,1,3,5,3,0,0,-1,1,2,-4,3,2,2,2,2,1,1,1,2,1951,70,10,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,344,-2,-2,-2,344,3,2,-4,1,2,-4,2,1,3340,6,1,2,-4,1,2,5165,6,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,-2,-2,-2,3,6,3,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,4,-2,-2,-2,3,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,-1,-2,-2,-2,-2,-2,-2,2,2,0,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,11000,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,23000,-2,-2,-2,1,643,643,3,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,8,-2,-2,-2,2.02000643000038E+15,0,2021,4,24,41,.71662,21,1
7650,1.0.0 (2022-05-30),doi:10.4232/1.13921,643,643,RU,1,4,1,1,1,1,5,1,2,1,10,10,5,10,5,6,2,5,5,2,3,5,2,1,3,1,5,3,5,1,1,1,1,2,1,4,2,2,1,1,2,-8,1,1,1,5,1,0,0,-1,7,2,-4,4,2,2,2,2,3,-8,1,1,1956,65,11,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,550,-2,-2,-2,550,5,2,-4,1,2,-4,2,1,7412,6,1,2,-4,1,2,7532,6,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,-2,-2,-2,3,8,4,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,4,-2,-2,-2,3,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,-1,-2,-2,-2,-2,-2,-2,2,2,0,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,12140,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,24500,-2,-2,-2,1,643,643,3,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,8,-2,-2,-2,2.02000643000038E+15,0,2021,4,24,41,.85923,21,1
7650,1.0.0 (2022-05-30),doi:10.4232/1.13921,643,643,RU,6,1,3,2,1,1,3,3,1,1,0,0,0,0,3,6,3,5,5,5,2,2,3,5,1,5,5,1,5,5,3,3,5,5,5,1,2,1,3,1,3,1,5,2,2,5,4,0,3,-1,0,3,2,3,2,2,2,2,2,5,2,1,1980,41,15,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,550,-2,-2,-2,550,5,1,40,1,2,-4,2,1,110,1,1,2,-4,1,2,5414,7,3,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,-2,-2,-2,3,6,4,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,4,-2,-2,-2,3,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,-1,-2,-2,-2,-2,-2,-2,5,2,2,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,40000,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,50000,-2,-2,-2,1,643,643,3,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,8,-2,-2,-2,2.02000643000039E+15,0,2021,4,24,41,1.08572,21,1
7650,1.0.0 (2022-05-30),doi:10.4232/1.13921,643,643,RU,8,1,2,-8,2,2,2,2,1,3,7,3,5,7,3,5,2,6,7,2,2,2,2,2,2,4,4,4,4,2,1,4,5,2,2,3,3,3,2,1,1,2,2,2,2,5,3,0,10,-1,0,2,4,3,2,2,2,2,2,2,2,2,1990,30,12,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,550,-2,-2,-2,550,5,3,-4,-4,-4,-4,-4,-4,-4,7,1,1,40,1,2,8332,1,3,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,-2,-2,-2,3,5,5,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,4,-2,-2,-2,3,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,-1,-2,-2,-2,-2,-2,-2,4,2,2,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,35000,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,60000,-2,-2,-2,1,643,643,3,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,8,-2,-2,-2,2.02000643000039E+15,0,2021,4,24,41,.78373,21,1
7650,1.0.0 (2022-05-30),doi:10.4232/1.13921,643,643,RU,3,1,5,1,4,1,5,3,1,1,1,1,1,0,5,1,4,0,0,5,2,1,1,5,1,5,5,2,1,2,2,5,4,5,5,1,1,1,1,1,1,2,1,2,1,4,2,0,0,-1,0,1,2,3,2,2,1,2,4,5,5,2,1971,49,20,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,550,-2,-2,-2,550,5,2,-4,1,2,-4,1,2,9112,5,1,2,-4,1,2,7222,5,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,-2,-2,-2,3,1,5,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,4,-2,-2,-2,3,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,-1,-2,-2,-2,-2,-2,-2,2,2,0,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,30000,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,30000,-2,-2,-2,1,643,643,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,8,-2,-2,-2,2.02000643000039E+15,0,2021,4,25,41,.72732,21,1
7650,1.0.0 (2022-05-30),doi:10.4232/1.13921,643,643,RU,1,8,4,2,5,1,2,3,1,4,9,5,5,5,3,6,4,10,9,5,5,1,2,2,5,4,4,4,4,1,1,5,5,4,5,2,1,1,1,1,1,1,1,1,2,5,4,0,0,-1,3,3,3,2,2,2,2,2,3,3,3,2,1981,39,15,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,700,-2,-2,-2,700,7,1,20,1,2,-4,1,2,2262,1,1,1,60,1,2,2149,1,3,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,-2,-2,-2,3,6,6,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-4,-2,-2,-2,-4,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,-1,-2,-2,-2,-2,-2,-2,4,2,1,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,60000,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,60000,-2,-2,-2,1,643,643,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,8,-2,-2,-2,2.02000643000039E+15,0,2021,4,25,41,.83903,21,1
7650,1.0.0 (2022-05-30),doi:10.4232/1.13921,643,643,RU,6,4,5,1,1,1,-8,2,4,1,-8,0,-8,0,4,4,2,-8,5,5,1,1,1,5,1,5,5,5,5,5,1,1,5,5,5,5,5,2,1,1,5,2,1,1,3,5,2,0,20,-1,0,3,4,4,1,1,2,1,3,5,1,1,1986,34,15,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,454,-2,-2,-2,454,4,1,50,1,1,3,1,2,7131,1,1,1,25,1,1,3434,1,3,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,8,-2,-2,-2,10,8,5,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,11,-2,-2,-2,4,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,8,-1,-2,-2,-2,-2,-2,-2,3,2,1,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,70000,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,82000,-2,-2,-2,1,643,643,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,8,-2,-2,-2,2.02000643000039E+15,0,2021,4,25,41,1.32586,21,1
7650,1.0.0 (2022-05-30),doi:10.4232/1.13921,643,643,RU,1,8,1,4,1,1,1,3,4,5,2,2,2,2,1,7,4,5,6,2,1,1,1,2,2,2,2,4,2,2,5,1,1,5,1,1,2,2,2,2,2,2,1,3,3,4,2,0,0,-1,2,2,1,1,2,2,1,2,4,4,4,2,1965,55,18,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,700,-2,-2,-2,700,7,1,41,1,2,-4,2,1,2342,1,1,1,41,1,2,7222,1,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,0,-2,-2,-2,0,8,6,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,4,-2,-2,-2,3,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,-1,-2,-2,-2,-2,-2,-2,3,2,1,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,40000,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,45000,-2,-2,-2,1,643,643,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,8,-2,-2,-2,2.02000643000039E+15,0,2021,4,25,41,1.29248,21,1
7650,1.0.0 (2022-05-30),doi:10.4232/1.13921,643,643,RU,1,3,1,1,1,1,1,4,1,1,0,5,5,5,5,1,4,0,0,1,1,1,1,1,1,2,5,5,5,1,1,2,4,2,2,2,1,1,1,1,1,1,1,3,3,5,1,0,0,-1,7,2,1,1,2,2,2,2,5,5,5,1,1968,52,11,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,550,-2,-2,-2,550,5,2,-4,1,1,3,1,2,7412,2,1,2,-4,1,2,3116,7,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,-2,-2,-2,3,5,5,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,-2,-2,-2,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,-1,-2,-2,-2,-2,-2,-2,2,2,0,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,8500,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,30000,-2,-2,-2,1,643,643,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,8,-2,-2,-2,2.02000643000039E+15,0,2021,4,25,41,.71062,21,1
7650,1.0.0 (2022-05-30),doi:10.4232/1.13921,643,643,RU,8,5,3,1,4,1,1,2,3,1,10,0,4,0,5,6,3,5,5,3,1,1,3,1,4,1,5,2,5,5,1,3,5,5,5,2,3,3,3,3,3,3,2,2,2,5,3,0,14,-1,0,3,-4,3,2,1,2,2,4,4,1,2,1981,39,13,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,550,-2,-2,-2,550,5,1,96,1,2,-4,1,2,5223,1,1,1,77,1,2,5211,1,3,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,-2,-2,-2,3,6,3,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-4,-2,-2,-2,-4,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,-1,-2,-2,-2,-2,-2,-2,3,3,0,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,30000,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,30000,-2,-2,-2,1,643,643,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,8,-2,-2,-2,2.02000643000039E+15,0,2021,4,25,41,.96435,21,1
7650,1.0.0 (2022-05-30),doi:10.4232/1.13921,643,643,RU,1,7,1,1,1,1,1,1,2,1,10,10,10,5,5,1,4,10,10,1,1,1,1,1,1,5,5,5,5,1,1,5,1,1,1,5,1,1,1,1,1,1,1,3,3,5,3,0,0,-1,7,2,1,1,2,2,2,2,4,4,4,1,1979,41,12,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,550,-2,-2,-2,550,5,1,41,1,2,-4,1,2,7110,1,1,1,40,1,2,5223,1,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,0,-2,-2,-2,0,8,5,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,4,-2,-2,-2,3,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,-1,-2,-2,-2,-2,-2,-2,3,2,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,40000,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,45000,-2,-2,-2,1,643,643,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,8,-2,-2,-2,2.02000643000039E+15,0,2021,4,25,41,.71062,21,1
7650,1.0.0 (2022-05-30),doi:10.4232/1.13921,643,643,RU,8,4,5,-8,2,1,5,3,1,1,0,5,0,0,5,5,4,0,0,5,1,1,1,1,1,5,5,4,-8,1,2,5,2,5,5,1,1,1,1,1,1,1,3,1,1,5,5,0,0,-1,1,2,4,-9,2,2,2,2,3,2,1,2,1962,58,12,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,550,-2,-2,-2,550,5,1,35,1,2,-4,2,1,7543,1,1,2,-4,2,2,7111,6,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,0,-2,-2,-2,0,8,1,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,9,-2,-2,-2,4,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,-1,-2,-2,-2,-2,-2,-2,3,3,0,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,50000,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,70000,-2,-2,-2,1,643,643,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,8,-2,-2,-2,2.02000643000039E+15,0,2021,4,25,41,.96912,21,1
7650,1.0.0 (2022-05-30),doi:10.4232/1.13921,643,643,RU,7,3,1,1,1,1,1,2,4,5,10,10,0,10,4,6,2,7,4,1,1,1,5,1,5,4,5,5,4,2,5,2,2,1,2,2,1,1,1,1,1,2,1,1,2,4,3,0,0,-1,0,4,4,4,2,2,2,2,5,5,2,2,1971,49,10,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,344,-2,-2,-2,344,3,1,41,1,2,-4,1,2,8000,1,3,-4,-4,-4,-4,-4,-4,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,0,-2,-2,-2,0,8,7,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,7,-2,-2,-2,4,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,-1,-2,-2,-2,-2,-2,-2,3,2,1,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,50000,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,58000,-2,-2,-2,6,643,643,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,8,-2,-2,-2,2.0200064300004E+15,0,2021,4,25,41,.72732,21,1
7650,1.0.0 (2022-05-30),doi:10.4232/1.13921,643,643,RU,1,6,3,3,1,1,4,3,2,1,10,5,5,9,3,2,3,3,3,2,1,3,3,3,3,4,4,4,5,3,3,2,4,4,2,4,1,1,1,1,1,1,4,3,3,4,3,0,1,-1,2,2,1,1,2,2,2,2,3,3,3,2,1956,65,18,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,700,-2,-2,-2,700,7,-9,-9,-9,-9,-9,-9,-9,-9,6,1,2,-4,1,2,7411,6,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,-2,-2,-2,3,5,5,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,4,-2,-2,-2,3,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,-1,-2,-2,-2,-2,-2,-2,2,2,0,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,30000,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,30000,-2,-2,-2,1,643,643,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,8,-2,-2,-2,2.0200064300004E+15,0,2021,4,25,41,.86253,21,1
7650,1.0.0 (2022-05-30),doi:10.4232/1.13921,643,643,RU,6,1,1,1,5,1,5,2,4,1,-8,0,5,0,5,7,4,0,0,3,1,4,-8,1,3,5,4,1,5,5,5,1,5,3,3,1,2,1,1,2,1,3,4,2,2,5,2,0,14,-1,7,1,4,2,2,2,2,2,2,-8,3,1,1963,58,12,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,353,-2,-2,-2,353,3,1,40,1,2,-4,1,2,7211,1,3,-4,-4,-4,-4,-4,-4,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,-2,-2,-2,3,7,4,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,12,-2,-2,-2,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,-1,-2,-2,-2,-2,-2,-2,2,1,1,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-7,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,50000,-2,-2,-2,5,643,643,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,8,-2,-2,-2,2.0200064300004E+15,0,2021,4,25,41,1.3354,21,1
7650,1.0.0 (2022-05-30),doi:10.4232/1.13921,643,643,RU,8,6,3,2,1,1,3,3,1,2,0,5,2,2,4,5,2,5,4,2,2,1,2,4,4,5,4,5,4,1,4,2,2,2,1,5,4,1,1,1,4,2,1,1,3,5,4,0,0,-1,2,2,3,4,2,2,2,2,4,4,2,1,1982,39,14,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,550,-2,-2,-2,550,5,1,44,1,2,-4,1,2,6200,1,1,1,25,1,2,5223,1,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,0,-2,-2,-2,0,8,5,-7,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-4,-2,-2,-2,-4,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,-1,-2,-2,-2,-2,-2,-2,3,2,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,40000,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,60000,-2,-2,-2,1,643,643,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,8,-2,-2,-2,2.0200064300004E+15,0,2021,4,25,41,1.32586,21,1
7650,1.0.0 (2022-05-30),doi:10.4232/1.13921,643,643,RU,7,8,2,1,2,2,2,2,3,1,1,2,5,5,1,1,2,5,5,2,2,2,2,2,1,2,2,2,2,2,3,4,4,2,3,2,2,2,1,1,1,2,1,2,2,3,3,0,5,-1,3,1,3,4,2,2,2,2,1,1,1,1,1996,25,10,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,344,-2,-2,-2,344,3,3,-4,-4,-4,-4,-4,-4,-4,2,3,-4,-4,-4,-4,-4,-4,3,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,0,-2,-2,-2,0,8,1,-7,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-4,-2,-2,-2,-4,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,-1,-2,-2,-2,-2,-2,-2,1,1,0,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,10000,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,10000,-2,-2,-2,6,643,643,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,8,-2,-2,-2,2.0200064300004E+15,0,2021,4,25,41,1.32586,21,1
7650,1.0.0 (2022-05-30),doi:10.4232/1.13921,643,643,RU,1,2,3,1,1,1,1,4,1,1,1,1,1,1,5,9,3,0,0,5,1,1,1,1,1,5,5,5,2,2,5,5,5,1,2,5,1,1,1,1,2,2,1,3,3,4,2,0,0,-1,5,1,1,-9,2,2,2,2,2,5,1,2,1968,52,12,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,550,-2,-2,-2,550,5,2,-4,1,2,-4,1,2,1324,2,1,2,-4,1,2,7212,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,5,-2,-2,-2,6,5,1,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-4,-2,-2,-2,-4,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,4,-1,-2,-2,-2,-2,-2,-2,2,2,0,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,15000,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,20000,-2,-2,-2,6,643,643,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,8,-2,-2,-2,2.0200064300004E+15,0,2021,4,25,41,.72732,21,1
7650,1.0.0 (2022-05-30),doi:10.4232/1.13921,643,643,RU,1,-8,1,1,1,1,-8,1,4,1,5,5,5,5,5,1,4,0,0,3,1,1,1,1,1,5,5,-8,-8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,5,3,0,0,-1,3,1,3,1,2,2,2,2,5,5,-8,2,1986,35,10,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,344,-2,-2,-2,344,3,1,48,1,2,-4,1,2,9112,1,1,2,-4,1,2,9613,2,3,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,-2,-2,-2,3,6,5,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-4,-2,-2,-2,-4,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,-1,-2,-2,-2,-2,-2,-2,2,2,0,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,10000,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,10000,-2,-2,-2,1,643,643,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,8,-2,-2,-2,2.0200064300004E+15,0,2021,4,25,41,.82032,21,1
